open_text,kampagne_specifikt,billige_billetter,afslappende_behageligt_nem_transport,tag_toget,ved_ikke,andet,plads_til_alle,klima_baeredygtighed_gron_omstilling,alternativ_transport
dejligt at komme rundt i europa,1,0,0,0,0,0,0,0,0
De vil gerne have kunder i butikken,0,0,0,1,0,0,0,0,0
De vil fortæller att man kan rejse billigt med tog.,0,1,0,0,0,0,0,0,0
De tilbyder rejser i konkurrence med fly,0,0,0,0,0,0,0,1,0
De tager til Berlin billigt,1,1,0,0,0,0,0,0,0
De prøver at virke billige,0,1,0,0,0,0,0,0,0
"Brug toget på ferien, så du kan slappe af under rejsen",0,0,1,0,0,0,0,0,0
brug toget,1,0,0,0,0,0,0,0,0
Biolig tir til berli,1,1,0,0,0,0,0,0,0
Billigt. Impulsivt.,0,1,0,0,0,0,0,0,0
Billigt til fra Berlin,1,1,0,0,0,0,0,0,0
Billigt til Berlin med tog,1,1,0,0,0,0,0,0,0
billigt på ferie,0,1,0,0,0,0,0,0,0
Billigt og let at komme rundt i Europa med tog,1,1,1,0,0,0,0,0,0
Billigt og komfortabel,0,1,1,0,0,0,0,0,0
Billigt og fornuftigt alternativ til at rejse til Berlin,0,1,0,0,0,0,0,1,0
Billigt med toget til Berlin,1,1,0,0,0,0,0,0,0
billigt med tog til berlin,1,1,0,0,0,0,0,0,0
Billigt i Europa,1,1,0,0,0,0,0,0,0
Billigt at tage toget tur/retur,0,1,0,0,0,0,0,0,0
billigt at rejse til udlandet med tog,1,1,0,0,0,0,0,0,0
Billigt at rejse langt,1,1,0,0,0,0,0,0,0
Billigt at komme til udlandet med DSB,1,1,0,0,0,0,0,0,0
billigt at komme til diverse storbyer,1,1,0,0,0,0,0,0,0
Billigt at komme til Berlin,1,1,0,0,0,0,0,0,0
"Billigt at komme til Berlin
Besøg Berlin
En god og billig transportmulighed i forhold til fly",1,1,0,0,0,0,0,1,0
Billigt at komme på storbyferie med dem,1,1,0,0,0,0,0,0,0
Billigt,0,1,0,0,0,0,0,0,0
Billigt,0,1,0,0,0,0,0,0,0
billigere med tog,0,0,0,0,0,0,0,1,0
Billigere at køre med DSB,0,1,0,0,0,0,0,0,0
Billige udlandsrejser,1,1,0,0,0,0,0,0,0
Billige togture til udlandet,1,1,0,0,0,0,0,0,0
Billige togrejser til udlandet,1,1,0,0,0,0,0,0,0
Billige togrejser i Europa,1,1,0,0,0,0,0,0,0
Billige tog rejser til forskellige lande,1,1,0,0,0,0,0,0,0
Billige rejser..?,0,1,0,0,0,0,0,0,0
Billige rejser til udlandet,1,1,0,0,0,0,0,0,0
Billige rejser til udlandet,1,1,0,0,0,0,0,0,0
Billige rejser til hovedstæderne i Europa,1,1,0,0,0,0,0,0,0
Billige rejser til Europa.,1,1,0,0,0,0,0,0,0
Billige rejser med tog,1,1,0,0,0,0,0,0,0
Billige rejser i Europa,1,1,0,0,0,0,0,0,0
Billige rejser,0,1,0,0,0,0,0,0,0
Billige rejser,0,1,0,0,0,0,0,0,0
"Billige priser til storbyer
Man kan slappe af og bruge rejsen til at arbejde",1,1,1,0,0,0,0,0,0
Billige priser og behagelig rejse,0,1,1,0,0,0,0,0,0
Billige og trygge rejser til spændende rejsemål,1,1,0,0,0,0,0,0,0
Billige billetter ud i Europa,1,1,0,0,0,0,0,0,0
Billige billetter til Berlin etc,1,1,0,0,0,0,0,0,0
Billige billetter med tog,0,1,0,0,0,0,0,0,0
Billige billetter,0,1,0,0,0,0,0,0,0
Billige biletter,0,1,0,0,0,0,0,0,0
Billige afgange,0,1,0,0,0,0,0,0,0
"Billig, sikker og behagelig transport",0,1,1,0,0,0,0,0,0
Billig yransport tol udlandet,1,1,0,0,0,0,0,0,0
Billig tur til en stor bu i eu,1,1,0,0,0,0,0,0,0
"billig tur til Berlin, men så vis det dog først og i lidt længere tid",1,1,0,0,0,0,0,0,0
billig tur til Berlin,1,1,0,0,0,0,0,0,0
billig tur til Berlin,1,1,0,0,0,0,0,0,0
Billig tur til Berlin,1,1,0,0,0,0,0,0,0
billig tur til Berlibn,1,1,0,0,0,0,0,0,0
Billig tur med tog,0,1,0,0,0,0,0,0,0
Billig transport til udlandet,1,1,0,0,0,0,0,0,0
Billig transport til storby,1,1,0,0,0,0,0,0,0
Billig transport i Europa,1,1,0,0,0,0,0,0,0
billig transport - med mulighed for adspredelse på turen,1,1,0,0,0,0,0,0,0
billig transport,0,1,0,0,0,0,0,0,0
Billig transport,0,1,0,0,0,0,0,0,0
Billig transport,0,1,0,0,0,0,0,0,0
Billig transport,0,1,0,0,0,0,0,0,0
Billig tog rejser i europa,1,1,0,0,0,0,0,0,0
Billig rejser til udlandet med tog,1,1,0,0,0,0,0,0,0
Billig rejser,0,1,0,0,0,0,0,0,0
Billig rejse til Berlin.,1,1,0,0,0,0,0,0,0
Billig rejse til Berlin,1,1,0,0,0,0,0,0,0
BIllig rejse til berlin,1,1,0,0,0,0,0,0,0
billig rejse,0,1,0,0,0,0,0,0,0
billig rejse,0,1,0,0,0,0,0,0,0
Billig og nem rejse rundt i eurpoa,1,1,1,0,0,0,0,0,0
Billig mulighed for at tage toget til storbyer,1,1,0,0,0,0,0,0,0
Billig let transport til Berlin,1,1,0,0,0,0,0,0,0
Billig alternativ løsning til fly,0,1,0,0,0,0,0,1,0
Biletpris,0,0,0,1,0,0,0,0,0
berlin fra 289,1,0,0,0,0,0,0,0,0
Berlin 289 kr,1,0,0,0,0,0,0,0,0
Berlin,1,0,0,0,0,0,0,0,0
"Ay folk skal ind på deres hjemmeside for at finde ud af, at der er udsolgt til angivne pris.",0,0,0,0,0,1,0,0,0
Att man kan udnytte rejsetiden,0,0,1,0,0,0,0,0,0
At turen er billig,0,1,0,0,0,0,0,0,0
At togrejser til udenlandske byer er billige,1,1,0,0,0,0,0,0,0
At toget er et godt alternativt transportmiddel,0,1,0,0,0,0,0,1,0
"At toget er et billigt og godt alternativ, når man skal rejse ud i Europa",1,1,0,0,0,0,0,1,0
At toget er et billigt alternativ,0,1,0,0,0,0,0,1,0
At tog er et billigere alternativ end bil,0,1,0,0,0,0,0,1,0
At reklamere for deres rejser til udlandet - som et alternativ i stedet for at fly og bil,1,1,0,0,0,0,0,1,0
at også på lange distance er det muligt at få en attrektiv pris,1,1,0,0,0,0,0,0,0
At nogle billetter sommetider er billige.,0,1,0,0,0,0,0,0,0
At man tilbyde udlandsbilletter,1,0,0,0,0,0,0,0,0
At man tage toget når man skal rejse,0,0,0,0,0,0,0,1,0
At man skal vælge DSB og den kollektive trafik,0,0,0,0,0,0,0,1,0
At man skal overveje at tage toget til storbyer i andre lande og at det ikke koster så meget,0,1,0,0,0,0,0,1,0
At man rejse tr til Berlin for 289,1,0,0,0,0,0,0,0,0
At man også kan rejse uden at flyve,0,0,0,0,0,0,0,1,0
At man også kan rejse til udlandet med DSB,1,0,0,0,0,0,0,0,0
"At man også kan rejse til andre lande med tog samtigt mens man laver andre ting fx læse, høre musik",1,0,1,0,0,0,0,0,0
At man også kan rejse med tog i stedet for eksempelvis at flyve eller tage bilen,0,0,0,0,0,0,0,1,0
At man også kan bruge offentlig transportmidler i stedet for bil,0,0,0,0,0,0,0,1,0
At man nemt kan komme rundt i Europa.,1,0,0,0,0,0,0,0,0
At man med tog kan komme til Berlin fra kun 289 kr hver vej,1,0,0,0,0,0,0,0,0
"At man med DSB har mulighed for at rejse, enten på ferie eller arbejdsmæssigt, mange steder hen. Og at det ikke koster så meget. Og at man måske kan undvære at købe en bil for at komme rundt",1,1,0,0,0,0,0,1,0
"At man komme til storbyer til en rimelig pris,",1,1,0,0,0,0,0,0,0
At man komme rundt i Europa ud over at køre i Danmark,1,0,0,0,0,0,0,0,0
"At man komme med,dem rundt i europa",1,0,0,0,0,0,0,0,0
At man kan tage toget til udvalgte byer i europa,1,0,0,0,0,0,0,0,0
At man kan tage toget til udlandet billigere end fly,1,0,0,0,0,0,0,1,0
At man kan tage toget til storbyer i Europa,1,0,0,0,0,0,0,0,0
at man kan tage toget til mange storbyer,1,0,0,0,0,0,0,0,0
At man kan tage toget til mange steder også i udlandet,1,0,0,0,0,0,0,0,0
At man kan tage toget til en billig pris i Europa,1,1,0,0,0,0,0,0,0
At man kan tage toget til div storbyer i europa,1,0,0,0,0,0,0,0,0
At man kan tage toget til div byer for små penge,1,0,0,0,0,0,0,0,0
At man kan tage toget til de nævnte byer,1,0,0,0,0,0,0,0,0
At man kan tage toget til de byer - til den pris,1,0,0,0,0,0,0,0,0
At man kan tage toget til Berlin nemt og billigt,1,1,1,0,0,0,0,0,0
at man kan tage toget til berlin for 289kr pr vej,1,0,0,0,0,0,0,0,0
At man kan tage toget til Berlin,1,0,0,0,0,0,0,0,0
At man kan tage til Berlin for 289kr,1,0,0,0,0,0,0,0,0
At man kan tage på ferie med DSB,1,0,0,0,0,0,0,0,0
at man kan tage med toget alle steder hen,1,0,0,0,0,0,0,0,0
At man kan tage med DSB til berlin,1,0,0,0,0,0,0,0,0
At man kan tage derrs tog til udlandet,1,0,0,0,0,0,0,0,0
At man kan rejser ud over Danmarks grænse til gode priser,1,1,0,0,0,0,0,0,0
At man kan rejse udenlands,1,0,0,0,0,0,0,0,0
At man kan rejse til udlandet med toge let og billigt med DSB.,1,1,0,0,0,0,0,0,0
At man kan rejse til udlandet med tog,1,0,0,0,0,0,0,0,0
At man kan rejse til udlandet med DSB til billige penge,1,1,0,0,0,0,0,0,0
At man kan rejse til udlandet billigt med dsb,1,1,0,0,0,0,0,0,0
At man kan rejse til udenlandske storbyer billigt,1,1,0,0,0,0,0,0,0
At man kan rejse til mere end Danmark med dem,1,0,0,0,0,0,0,0,0
At man kan rejse til forskellige storbyer med DSB,1,0,0,0,0,0,0,0,0
At man kan rejse til forskellige storbyer med dem,1,0,0,0,0,0,0,0,0
At man kan rejse til Europa billigt.,1,1,0,0,0,0,0,0,0
At man kan rejse til Berlin og retur for ca 600 kr,1,0,0,0,0,0,0,0,0
at man kan rejse til Berlin fra 289 kr det jeg syntes mangler hvor det er fra man rejser,1,0,0,0,0,0,0,0,0
At man kan rejse med tog til udlandet for en slik,1,1,0,0,0,0,0,0,0
At man kan rejse med tog rundt i Europa til fordelagtige priser,1,1,0,0,0,0,0,0,0
At man kan rejse med DSB til forskellige spændende storbyer,1,0,0,0,0,0,0,0,0
at man kan rejse med DSB til Berlin og andre steder fra 289 kr,1,0,0,0,0,0,0,0,0
At man kan rejse med dem til forskellige destinationer i Europa,1,0,0,0,0,0,0,0,0
At man kan rejse med dem,1,0,0,0,0,0,0,0,0
"at man kan rejse langt, samtidig ordne forskelige ting.",1,0,1,0,0,0,0,0,0
At man kan rejse billigt til udlandet,1,1,0,0,0,0,0,0,0
At man kan rejse billigt til en række europæiske storbyer med DSB. Det er nemt at sælge billigt når man får statsstøtte...,1,1,0,0,0,0,0,0,0
At man kan rejse billigt til andre hovedstaden i Europa,1,1,0,0,0,0,0,0,0
At man kan rejse billigt med toget til større byer i Europa,1,1,0,0,0,0,0,0,0
At man kan rejse billigt med DSB til europæiske byer,1,1,0,0,0,0,0,0,0
At man kan også rejse med dem uden for landets grænser,1,0,0,0,0,0,0,0,0
At man kan køre med dem til Berlin fra det og det.....,1,0,0,0,0,0,0,0,0
at man kan køre fra danmark og direkte til berlin  til billige penge,1,1,0,0,0,0,0,0,0
At man kan køre billigt til udlandet med DSB,1,1,0,0,0,0,0,0,0
At man kan købe billetter til Berlin for 289 hver vej,1,0,0,0,0,0,0,0,0
At man kan kommevist omkring til en god pris,0,1,0,0,0,0,0,0,0
At man kan komme udenlands til billige priser med DSB,1,1,0,0,0,0,0,0,0
At man kan komme ud i Europa med tog.,1,0,0,0,0,0,0,0,0
At man kan komme til udvalgte storbyer med tog,1,0,0,0,0,0,0,0,0
at man kan komme til udlandet,1,0,0,0,0,0,0,0,0
At man kan komme til storbyer i andre lande til rimelige priser og at man kan udnytte rejsetiden på adskillige positive måder…,1,1,1,0,0,0,0,0,0
at man kan komme til berlin med toget (igen),1,0,0,0,0,0,0,0,0
"At man kan komme til Berlin med tog fra 289,- hver vej.",1,0,0,0,0,0,0,0,0
At man kan komme til Berlin med DSB for 289 hver vej,1,0,0,0,0,0,0,0,0
At man kan komme til Berlin for 289 hver vej,1,0,0,0,0,0,0,0,0
at man kan komme til berlin billigere end kbh,1,0,0,0,0,0,0,0,0
At man kan komme til Berlin,1,0,0,0,0,0,0,0,0
At man kan komme rundt for billige penge,0,1,0,0,0,0,0,0,0
At man kan komme rundt alle steder,1,0,0,0,0,0,0,0,0
At man kan komme med toget til Berlin til fornuftig pris.,1,1,0,0,0,0,0,0,0
At man kan komme med DSB rundt i Europa,1,0,0,0,0,0,0,0,0
At man kan komme langt rundt til gode priser,1,1,0,0,0,0,0,0,0
At man kan komme hvor hen man vil med DSB.,1,0,0,0,0,0,0,0,0
At man kan komme hurtigt og i en afslappet atmofære til Berlin for 289 kr.,1,0,1,0,0,0,0,0,0
At man kan komme billigt ud i Europa,1,1,0,0,0,0,0,0,0
At man kan komme billigt til mange europæiske storbyer,1,1,0,0,0,0,0,0,0
At man kan komme billigt til Berlin.,1,1,0,0,0,0,0,0,0
at man kan komme billigt til Berlin,1,1,0,0,0,0,0,0,0
At man kan komme billigt til Berlin,1,1,0,0,0,0,0,0,0
At man kan komme billigt rundt i verden,1,1,0,0,0,0,0,0,0
at man kan komme billigt rundt i europa med tog,1,1,0,0,0,0,0,0,0
At man kan komme billigt rundt i Europa,1,1,0,0,0,0,0,0,0
At man kan komme billigt med toget til Berlin,1,1,0,0,0,0,0,0,0
At man kan komme billig afsted,1,1,0,0,0,0,0,0,0
at man kan komme  afslappet rundt til forskellige steder i udlandet,1,1,0,0,0,0,0,0,0
At man kan bruge toget til flere muligheder end bare job,0,0,1,0,0,0,0,0,0
At man kan bruge DSB til at rejse udenfor Danmark,1,0,0,0,0,0,0,0,0
At man kan bruge det,1,0,0,0,0,0,0,0,0
At man kan benytte DSB udover landets grænser,1,0,0,0,0,0,0,0,0
At man ka’ DSB på storbyferie i Europa,1,0,0,0,0,0,0,0,0
At man har mulighed for at tage toget til rejser,1,0,0,0,0,0,0,0,0
"At man har mulighed for at rejse til Berlin fra 289,- hver vej",1,0,0,0,0,0,0,0,0
at man har genoptaget samarbejdet med tyske jernbaner,1,0,0,0,0,0,0,0,0
At man for rimelige penge kan komme ud i verden med tog i stedet for at flyve,0,1,0,0,0,0,0,1,0
At man er konkurrencedygtig,0,0,0,0,0,0,0,1,0
At man billigt kan komme til Berlin,1,1,0,0,0,0,0,0,0
"At kunne se Berlin, for en rimelig pris...",1,1,0,0,0,0,0,0,0
At kam kan bruge dsb til at tage på ferie,1,0,0,0,0,0,0,0,0
"At jeg også kan rejse til udlandet, til billige penge",1,1,0,0,0,0,0,0,0
At få folk ud at rejse med tog,0,0,0,1,0,0,0,0,0
at få flere til at køre med toget,0,0,0,1,0,0,0,0,0
At få flere kunder til at tage toget i stedet for f.eks. fly.,0,0,0,0,0,0,0,1,0
At fortælle man kan rejse rimelig billigt,0,1,0,0,0,0,0,0,0
At er billigt at tage til Berlin,1,1,0,0,0,0,0,0,0
At du skal have en god afslapende tur,0,0,1,0,0,0,0,0,0
At du på udvalgte afgange kan komme til forskellige destinationer billigt,0,1,0,0,0,0,0,0,0
At du kan vælge et billigt alternativ til bilen,0,1,0,0,0,0,0,1,0
At du kan tage toget uden for DKs grænser,1,0,0,0,0,0,0,0,0
At du kan tage toget til udlandet,1,0,0,0,0,0,0,0,0
At du kan tage toget til der hvor du vil hen.,1,0,0,0,0,0,0,0,0
At du kan tage toget til Berlin,1,0,0,0,0,0,0,0,0
At du kan rejse med tog til Berlin,1,0,0,0,0,0,0,0,0
At du kan rejse med DSB på udlandsrejser.,1,0,0,0,0,0,0,0,0
At du kan rejse med DSB på ferie,1,0,0,0,0,0,0,0,0
"at du kan rejse med dem, til mange forskellige steder",1,0,0,0,0,0,0,0,0
at du kan rejse med dem meget biliger,0,1,0,0,0,0,0,0,0
At du kan rejse billigt med DSB.,1,1,0,0,0,0,0,0,0
at du kan rejse billigt med dsb til et par destinationer i Europa,1,1,0,0,0,0,0,0,0
"At du kan læse/se film mv, mens du kører med tog, som i øvrigt kører til flere udenlandske storbyer",1,0,1,0,0,0,0,0,0
At du kan køre med DSB i udlandet,1,0,0,0,0,0,0,0,0
At du kan komme til udlandet til en billig penge med DSB,1,1,0,0,0,0,0,0,0
At du kan komme til forskellige destiationer for en overkomlig pris,1,1,0,0,0,0,0,0,0
at du kan komme til berlin med toget,1,0,0,0,0,0,0,0,0
At du kan komme til Berlin for 2x289,1,0,0,0,0,0,0,0,0
"At du kan komme til Berlin for 289,-",1,0,0,0,0,0,0,0,0
At du kan komme rundt i verden med DSB,1,0,0,0,0,0,0,0,0
At du kan komme rundt i Europa med tog = alternativ til fly,1,0,0,0,0,0,0,1,0
At du kan komme langt omkring for en rimelig pris,1,1,0,0,0,0,0,0,0
"At du kan komme billigt til flere store byer i udlandet, med toget. Jeg kan dog se at man skal læse det med småt også....",1,1,0,0,0,0,0,0,0
At du kan komme billigt til Europas storbyer med DSB,1,1,0,0,0,0,0,0,0
At du kan komme billigt til Berlin,1,1,0,0,0,0,0,0,0
At du kan komme billigt til andre byer udenfor Danmark,1,1,0,0,0,0,0,0,0
At du kan komme billigt rundt om i verden,1,1,0,0,0,0,0,0,0
At du kan komme billigt og nemt til Berlin,1,1,0,0,0,0,0,0,0
at du for få penge kan komme langt,0,1,0,0,0,0,0,0,0
At du for få kr kan rejse til udlandet med tog og dermed spare co2,1,0,0,0,0,0,0,1,0
At du billligt kan komme over grænsen,1,1,0,0,0,0,0,0,0
At DSB tilbyder en billig transport til og fra Berlin,1,1,0,0,0,0,0,0,0
at DSB tilbyder billetter til udlandet,1,0,0,0,0,0,0,0,0
At DSB nu også tilbyder rejser udenfor dk,1,0,0,0,0,0,0,0,0
At DSB kører til spændende byer til lav pris,1,1,0,0,0,0,0,0,0
"At DSB kan noget, som virksomheden faktisk ikke kan.",0,0,0,0,0,1,0,0,0
"At DSB kan køre dig til Berlin for289, - hver vej.",1,0,0,0,0,0,0,0,0
At DSB har faste rejser til hovedbyer i Europa,1,0,0,0,0,0,0,0,0
"At DSB har afgange til mange udrnlandske destinationer, at rejserne er billige, og at man kan slappe af på turen.",1,1,1,0,0,0,0,0,0
At DSB er vældig billige til transporter til udlandet,1,1,0,0,0,0,0,0,0
At DSB er nemt og at det ikke koster ret meget at rejse til Berlin eller Prag,1,1,1,0,0,0,0,0,0
At dsb er et godt valg,0,0,0,1,0,0,0,0,0
At DSB er et godt produkt,0,0,0,1,0,0,0,0,0
At DSB er alternativ til fly- og bilrejser,0,0,0,0,0,0,0,1,0
"At det slet ikke er så dyrt at tage toget på storbyferie, heller ikke til attraktive destinationer.",1,1,0,0,0,0,0,0,0
At det også er nemt at rejse uden for dk,1,0,0,0,0,0,0,0,0
At det kan betale sig at tage toget.,0,1,0,0,0,0,0,0,0
At det ikke koster en formue at rejse,0,1,0,0,0,0,0,0,0
"At det ikke er så dyrt, som man skulle tro",0,1,0,0,0,0,0,0,0
At det ikke er så dyrt med tog,0,1,0,0,0,0,0,0,0
At det ikke er så dyrt at rejse med DSB.,0,1,0,0,0,0,0,0,0
At det ikke er så dyrt at rejse langt,0,1,0,0,0,0,0,0,0
At det ikke er dyrt at tage toget frem for at fx flyve,0,1,0,0,0,0,0,1,0
At det ikke er dyrt at tage til Berlin,1,1,0,0,0,0,0,0,0
At det ikke behøver at være kostbart at komme til Berlin,1,1,0,0,0,0,0,0,0
At det hverken er dyrt eller besværligt at komme ud og se verden.,1,1,0,0,0,0,0,0,0
At det erbilligt at rejse med dsb,0,1,0,0,0,0,0,0,0
At det er så nemt og miljøvenlig,0,0,1,0,0,0,0,1,0
At det er prisen,0,1,0,0,0,0,0,0,0
"At det er nemt, billigt og rart at køre med DSB",0,1,1,0,0,0,0,0,0
At det er nemt og rart at rejse med tog. Afslappende,0,0,1,0,0,0,0,0,0
At det er nemt og billigt at tage toget rundt i Europa.,1,1,1,0,0,0,0,0,0
At det er nemt og billigt at rejse på ferie,0,1,1,0,0,0,0,0,0
At det er nemt og billigt at komme til udlandet med DSB og man kan slappe af undervejs.,1,1,1,0,0,0,0,0,0
At det er nemt og billigt at komme rundt med tog fremfor flyv,0,1,1,0,0,0,0,1,0
At det er nemt at rejse,1,0,1,0,0,0,0,0,0
At det er nemt at omme til Berlin,0,0,1,0,0,0,0,0,0
At det er nemt at komme på ferie og billigt,0,0,1,0,0,0,0,0,0
At det er nemmere og billigere at komme ud med DSB end du tror..,0,1,1,0,0,0,0,0,0
At det er muligt at rejse og at det er let,1,0,1,0,0,0,0,0,0
at det er muligt at rejse med tog til en rimelig pris,0,1,0,0,0,0,0,0,0
At det er muligt at købe billet ud i verden til en rimelig pris via DSB.,1,1,0,0,0,0,0,0,0
at det er muligt at bruge toget ud af landet sat hvad det kan koste,1,0,0,0,0,0,0,0,0
"At det er muligt at besøge storbyer i Europa med tog til en god pris, og at rejsen er en del af den positive oplevelse",1,1,0,0,0,0,0,0,0
At det er mega billigt og komme til Berlin,1,1,0,0,0,0,0,0,0
At det er let og risikofrit at tage toget eller fortryde,0,0,1,0,0,0,0,0,0
At det er let at rejse og billigt,0,1,1,0,0,0,0,0,0
At det er let at komme til europæiske storbyer,1,0,1,0,0,0,0,0,0
at det er klogt og billigt at køre med tog,0,1,0,0,0,0,0,1,0
At det er fredfyldt at komme fra a til b og at det skaber en tidsrum.til andre aktiviteter,0,0,1,0,0,0,0,0,0
At det er et billigt alternativ til fly og bil,0,0,0,0,0,0,0,1,0
At det er et alternativ til flyet eller bilen,1,1,0,0,0,0,0,0,0
At det er enkelt og billigt at rejse til Berlin med DSB,1,1,0,0,0,0,0,0,0
"At det er en mulighed
men er det direkte hvorfra uden skift???",1,0,0,0,0,0,0,0,0
At det er en let og forholdsvis billig rejsemåde,0,1,1,0,0,0,0,0,0
At det er en god pris for dem der kan benytte det.,0,1,0,0,0,0,0,0,0
At det er billigt og nemt at vælge en togrejse frem for andre transportmidler,0,1,0,0,0,0,0,1,0
At det er billigt og nemt at komme rundt i europa med tog.,1,1,0,0,0,0,0,0,0
At det er billigt og lige til at rejse ud i verden med DSB,1,1,0,0,0,0,0,0,0
At det er billigt og behageligt at køre med DSB,0,1,1,0,0,0,0,0,0
At det er billigt med toget,0,1,0,0,0,0,0,0,0
At det er billigt at the toget på ferie,0,1,0,0,0,0,0,0,0
At det er billigt at tgae til Berlin,1,1,0,0,0,0,0,0,0
at det er billigt at tage toget ud i Europa,1,1,0,0,0,0,0,0,0
At det er billigt at tage toget til udlandet,1,1,0,0,0,0,0,0,0
At det er billigt at tage toget rundt i Europa,1,1,0,0,0,0,0,0,0
At det er billigt at tage toget,0,1,0,0,0,0,0,0,0
At det er billigt at tage tog til de respektive steder,0,1,0,0,0,0,0,0,0
At det er billigt at tage til Berlin,1,1,0,0,0,0,0,0,0
At det er billigt at tage med toget i i europa,1,1,0,0,0,0,0,0,0
At det er billigt at rejse. Det er nemt.,0,1,1,0,0,0,0,0,0
At det er billigt at rejse udenfor Danmark,1,1,0,0,0,0,0,0,0
At det er billigt at rejse ud i verden,1,1,0,0,0,0,0,0,0
at det er billigt at rejse til udlandet med dsb,1,1,0,0,0,0,0,0,0
At det er billigt at rejse til udlandet med dsb,1,1,0,0,0,0,0,0,0
At det er billigt at rejse til udlandet,1,1,0,0,0,0,0,0,0
At det er billigt at rejse med toget til Berlin.,1,1,0,0,0,0,0,0,0
At det er billigt at rejse med toget,0,1,0,0,0,0,0,0,0
"At det er billigt at rejse med tog, også til udlandet",1,1,0,0,0,0,0,0,0
At det er billigt at rejse med tog,0,1,0,0,0,0,0,0,0
"At det er billigt at rejse med DSB, samt at man ka foretage sig ting under rejsen.",0,1,1,0,0,0,0,0,0
At det er billigt at rejse med DSB på langrejser,0,1,0,0,0,0,0,0,0
At det er billigt at rejse med dsb,0,1,0,0,0,0,0,0,0
At det er billigt at rejse,0,1,0,0,0,0,0,0,0
"At det er billigt at køre med tog.
Og ud fra egne erfaringer billigere end at køre med tog Kokkedal - Nyborg.",0,1,0,0,0,0,0,0,0
At det er billigt at køre med tog,0,1,0,0,0,0,0,0,0
At det er billigt at køer med tog.,0,1,0,0,0,0,0,0,0
At det er billigt at komme til Berlin og tilbage igen,1,1,0,0,0,0,0,0,0
At det er billigt,0,1,0,0,0,0,0,0,0
At det er billigt,0,1,0,0,0,0,0,0,0
